experiment_name,asset,period,period_role,bias,trigger,entry,session,management,n_entries,n_trades,pf,wr,exp_r,total_r,max_dd,freq,gate_pass,contract_hash,dataset_version,pipeline_version,engine_version
donchian_breakout_management_hypothesis,BTCUSDT,2022,train,A_ema200_neutral,D_range_breakout,C_market_close,sin_filtro_24h,DCH-EXIT,498,262,0.749,29.4,-0.136,-35.65,-18.84,21.7,False,5fb742e26683c28a,market-data-v1,dc-v1,research-engine-1
donchian_breakout_management_hypothesis,BTCUSDT,2023,validate,A_ema200_neutral,D_range_breakout,C_market_close,sin_filtro_24h,DCH-EXIT,406,213,1.167,29.6,0.096,20.39,-16.76,18.0,False,366f4a1294c05127,market-data-v1,dc-v1,research-engine-1
donchian_breakout_management_hypothesis,ETHUSDT,2022,train,A_ema200_neutral,D_range_breakout,C_market_close,sin_filtro_24h,DCH-EXIT,529,259,0.907,34.0,-0.046,-11.83,-12.79,21.4,False,cb08c16a8623582f,market-data-v1,dc-v1,research-engine-1
donchian_breakout_management_hypothesis,ETHUSDT,2023,validate,A_ema200_neutral,D_range_breakout,C_market_close,sin_filtro_24h,DCH-EXIT,394,229,0.726,25.3,-0.166,-38.06,-23.54,19.1,False,c0fa29fbcca71602,market-data-v1,dc-v1,research-engine-1
donchian_breakout_management_hypothesis,SOLUSDT,2022,train,A_ema200_neutral,D_range_breakout,C_market_close,sin_filtro_24h,DCH-EXIT,598,269,0.938,35.7,-0.03,-8.07,-9.05,22.3,False,02ebcb030348532d,market-data-v1,dc-v1,research-engine-1
donchian_breakout_management_hypothesis,SOLUSDT,2023,validate,A_ema200_neutral,D_range_breakout,C_market_close,sin_filtro_24h,DCH-EXIT,543,268,1.33,31.3,0.156,41.77,-12.38,22.3,False,02957cf9b7c273a2,market-data-v1,dc-v1,research-engine-1
